CUSIP,Security Name,Mtge Orig Amt,Cpn,Mtge Factor,Current WAL,Issue Date,Original WAL,Issuer,Mortgage Loan Margin
83164HZT0,SBA 507054,11876790.33,5.375,0.045195953,3.5112,11/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.625
83164HZW3,SBA 507057,5894330.41,7.515,0.04073907,3.5836,11/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.485
83164HZZ6,SBA 507060,29991980.44,7.875,0.057563267,2.4451,11/1/2004,,COASTAL SECURITIES,-0.125
83164HY61,SBA 507033,20401544.26,7.8,0.003055774,3.5929,11/1/2004,,"VINING-SPARKS IBG, L.P.",-0.2
83164HZF0,SBA 507042,17358460.43,7.865,0.055430716,3.5951,11/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.135
83164HZM5,SBA 507048,2576785.43,5.375,0.00263053,0.7433,11/1/2004,,COASTAL SECURITIES,-2.625
83164HY95,SBA 507036,6091548.36,5.375,0.031712597,3.5579,11/1/2004,,SIGNATURE BANK,-2.625
83164HY79,SBA 507034,19544932.31,5.425,0.069294146,1.314,11/1/2004,,SIGNATURE BANK,-2.575
83164HYZ7,SBA 507028,11027359.16,7.875,0.092023936,1.9169,11/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.125
83164HX39,SBA 506998,10893013.3,7.875,0.034363095,3.6443,10/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.125
83164HX62,SBA 507001,12182803.01,7.375,0.088892057,1.7843,10/1/2004,,UNION PLANTERS NATIONAL BANK,-0.625
83164HX70,SBA 507002,11071559.23,5.425,0.007777882,0.8716,10/1/2004,,SIGNATURE BANK,-2.575
83164HYA2,SBA 507005,30051915.73,7.84,0.036218076,3.5455,10/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.16
83164HYC8,SBA 507007,5959863.34,7.86,0.009765206,0.7775,10/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.14
83164HYS3,SBA 507021,20628617.56,5.425,0.018542229,3.6061,10/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.575
83164HYH7,SBA 507012,5558189.3,5.375,0.070816847,3.4646,10/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.625
83164HX96,SBA 507004,31014241.32,5.425,0.02433466,3.466,10/1/2004,,SIGNATURE BANK,-2.575
83164HYU8,SBA 507023,14019367.98,5.375,0.02443043,3.3252,10/1/2004,,STERLING BANK,-2.625
83164HYV6,SBA 507024,12708684.29,5.375,0.067900958,2.2876,10/1/2004,,STERLING BANK,-2.625
83164HYW4,SBA 507025,10111126.07,5.375,0.034921831,3.3249,10/1/2004,,STERLING BANK,-2.625
83164HW55,SBA 506968,7892617.35,6.875,0.068935454,3.3706,9/1/2004,,COASTAL SECURITIES,-1.125
83164HXD7,SBA 506976,3961859.99,7.75,0.12910732,3.0132,9/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-0.25
83164HW48,SBA 506967,23701584.94,5.3,0.025900868,3.369,9/1/2004,,SIGNATURE BANK,-2.7
83164HXL9,SBA 506983,29946684.3,7.875,0.017663174,3.498,9/1/2004,,COASTAL SECURITIES,-0.125
83164HW71,SBA 506970,16734487.29,6,0.030305347,3.3909,9/1/2004,,SIGNATURE BANK,-2
83164HXP0,SBA 506986,10143815.04,7.86,0.02648435,3.4978,9/1/2004,,COASTAL SECURITIES,-0.14
83164HWN6,SBA 506953,16797887.93,7.45,0.035224503,2.4021,8/1/2004,,STERLING BANK,-0.55
83164HWR7,SBA 506956,12152823.01,7.87,0.03335681,3.4495,8/1/2004,,COASTAL SECURITIES,-0.13
83164HWF3,SBA 506946,7507455.21,5.35,0.011686563,3.3708,8/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.65
83164HWG1,SBA 506947,27003617.93,5.35,0.006428391,0.6713,8/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.65
83164HWH9,SBA 506948,32305432.7,5.3,0.005267594,3.4154,8/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.7
83164HWB2,SBA 506942,5389207.53,5.36,0.09151759,3.2781,8/1/2004,,COMVEST,-2.64
83164HWP1,SBA 506954,7448057.99,7.84,0.080807127,2.2815,8/1/2004,,UNION PLANTERS NATIONAL BANK,-0.16
83164HU32,SBA 506902,11163728.06,5.35,0.023398311,3.3241,7/1/2004,,UNION PLANTERS NATIONAL BANK,-2.65
83164HU65,SBA 506905,10748991.12,5.35,0.039001788,3.1856,7/1/2004,,SIGNATURE BANK,-2.65
83164HVB3,SBA 506910,15087001.43,7.816,0.027885276,3.3991,7/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.184
83164HUX6,SBA 506898,11304329.15,5.34,0.03101049,3.2775,7/1/2004,,UNION PLANTERS NATIONAL BANK,-2.66
83164HV31,SBA 506934,12108556.82,5.35,0.033501723,3.3244,7/1/2004,,UNION PLANTERS NATIONAL BANK,-2.65
83164HVM9,SBA 506920,5239815.78,7,0.0121795,3.3267,7/1/2004,,COASTAL SECURITIES,-1
83164HU40,SBA 506903,16052366.92,7.829,0.019958412,2.9219,7/1/2004,,UNION PLANTERS NATIONAL BANK,-0.171
83164HU73,SBA 506906,10148708.44,7.55,0.035871537,2.3847,7/1/2004,,STERLING BANK,-0.45
83164HUZ1,SBA 506900,5586490.18,7.85,0.037323386,3.352,7/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.15
83164HVT4,SBA 506926,52881920.13,5.35,0.022685121,3.0864,7/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.65
83164HVV9,SBA 506928,9892667.33,7.818,0.020216358,1.3292,7/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.182
83164HT91,SBA 506876,76253991.71,5.3,0.022067995,2.5835,6/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.7
83164HUK4,SBA 506886,4021215.22,7.625,0.044351317,3.1055,6/1/2004,,COASTAL SECURITIES,-0.375
83164HTY6,SBA 506867,20346313.08,7.84,0.028777663,3.3032,6/1/2004,,UNION PLANTERS NATIONAL BANK,-0.16
83164HUH1,SBA 506884,15669046.11,5.75,0.035571052,3.2431,6/1/2004,,SIGNATURE BANK,-2.25
83164HUU2,SBA 506895,5020845.17,6,0.021760323,3.2971,6/1/2004,,PENSON FINANCIAL SERVICES INC,-2
83164HT26,SBA 506869,15026830.89,5.3,0.017071378,3.1839,6/1/2004,,SIGNATURE BANK,-2.7
83164HT42,SBA 506871,16584287.85,6.875,0.013615228,1.962,6/1/2004,,"ZB, NATIONAL ASSOCIATION",-1.125
83164HT59,SBA 506872,15842006.8,5.75,0.005822704,1.6783,6/1/2004,,STERLING BANK,-2.25
83164HTZ3,SBA 506868,7659720.67,7.83,0.05510142,3.2069,6/1/2004,,UNION PLANTERS NATIONAL BANK,-0.17
83164HTF7,SBA 506850,30971878.43,5.75,0.009006746,3.0574,5/1/2004,,STERLING BANK,-2.25
83164HST8,SBA 506830,12944624.54,6.5,0.010000574,3.2178,5/1/2004,,UNION PLANTERS NATIONAL BANK,-1.5
83164HSZ4,SBA 506836,4535699.7,7.625,0.08194095,3.297,5/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.375
83164HR44,SBA 506807,2468206.44,6,0.01744354,3.2036,4/1/2004,,PENSON FINANCIAL SERVICES INC,-2
83164HRT9,SBA 506798,12974618.28,7,0.023503532,3.1841,4/1/2004,,UNION PLANTERS NATIONAL BANK,-1
83164HRZ5,SBA 506804,14792132.66,7.625,0.018752187,3.3454,4/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.375
83164HSJ0,SBA 506821,6511991.09,5.75,0.019430226,3.1968,4/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-2.25
83164HSP6,SBA 506826,15520792.78,5.25,0.015238503,3.0445,4/1/2004,,STERLING BANK,-2.75
83164HR85,SBA 506811,6161170.52,7.875,0.063256376,3.1121,4/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.125
83164HRL6,SBA 506791,6642571.42,8.125,0.002849257,0.2365,4/1/2004,,UNION PLANTERS NATIONAL BANK,0.125
83164HRR3,SBA 506796,11225393.1,7,0.042693769,3.2316,4/1/2004,,UNION PLANTERS NATIONAL BANK,-1
83164HSC5,SBA 506815,12440255.68,7.95,0.009593875,3.2099,4/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",-0.05
83164HSE1,SBA 506817,10796671.88,6.81,0.016506832,3.179,4/1/2004,,STERLING BANK,-1.19
83164HP53,SBA 506744,14994836.45,8.02,0.019020139,3.1636,3/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",0.02
83164HPY0,SBA 506739,10569391.08,7,0.026050274,3.1841,3/1/2004,,UNION PLANTERS NATIONAL BANK,-1
83164HQG8,SBA 506755,11287115.16,7,0.01591041,3.1368,3/1/2004,,UNION PLANTERS NATIONAL BANK,-1
83164HQL7,SBA 506759,9255076.96,6.81,0.034939472,3.0846,3/1/2004,,STERLING BANK,-1.19
83164HQ45,SBA 506775,11763858.56,7.625,0.011838198,3.2011,3/1/2004,,SIGNATURE BANK,-0.375
83164HQ52,SBA 506776,16956868.46,7.875,0.029871614,3.2078,3/1/2004,,UNION PLANTERS NATIONAL BANK,-0.125
83164HQB9,SBA 506750,28499522.52,5.3,0.012880006,3.0918,3/1/2004,,SIGNATURE BANK,-2.7
83164HQU7,SBA 506767,10344120.03,8,0.032728395,3.1631,3/1/2004,,COASTAL SECURITIES,0
83164HQW3,SBA 506769,10213482.69,7.875,0.023723178,3.2078,3/1/2004,,UNION PLANTERS NATIONAL BANK,-0.125
83164HQP8,SBA 506762,11927557.14,7.9,0.028944932,0.7457,3/1/2004,,FIRST MATRIX INVESTMENT SERVIC,-0.1
83164HP46,SBA 506743,11068273.7,8,0.014914877,3.2112,3/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",0
83164HQ37,SBA 506774,10409143.52,7.375,0.046853304,2.9978,3/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.625
83164HPF1,SBA 506722,5663682.33,7.125,0.025086963,2.7634,2/1/2004,,COASTAL SECURITIES,-0.875
83164HNZ9,SBA 506708,10113325.73,8,0.035421666,3.1631,2/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",0
83164HPQ7,SBA 506731,5567008.85,7.375,0.05751481,3.0993,2/1/2004,,UNION PLANTERS NATIONAL BANK,-0.625
83164HPB0,SBA 506718,4076741.24,7.375,0.01982395,2.8628,2/1/2004,,COASTAL SECURITIES,-0.625
83164HNU0,SBA 506703,11475862.41,5.38,0.00467349,3.0939,2/1/2004,,SIGNATURE BANK,-2.62
83164HPU8,SBA 506735,10424538.31,8,0.034442574,3.1633,2/1/2004,,UNION PLANTERS NATIONAL BANK,0
83164HMV9,SBA 506672,22178807.4,8,0.025545468,3.1151,1/1/2004,,COASTAL SECURITIES,0
83164HMD9,SBA 506656,5809901.5,7.375,0.037075116,3.0991,1/1/2004,,"ZB, NATIONAL ASSOCIATION",-0.625
83164HMG2,SBA 506659,10181030.72,8.04,0.030026076,3.1163,1/1/2004,,"MORGAN KEEGAN & COMPANY, INC.",0.04
83164HMH0,SBA 506660,10017623.99,7.95,0.041287322,3.0181,1/1/2004,,UNION PLANTERS NATIONAL BANK,-0.05
83164HND8,SBA 506688,15291874.86,8.03,0.032214937,3.1639,1/1/2004,,FIRST MATRIX INVESTMENT SERVIC,0.03
83164HMQ0,SBA 506667,10343638.19,8.02,0.019361855,3.1156,1/1/2004,,SIGNATURE BANK,0.02
83164HMP2,SBA 506666,29653869.69,5.3,0.007624396,1.953,1/1/2004,,SIGNATURE BANK,-2.7
83164HM80,SBA 506683,19882734.57,5.65,0.03000091,3.0551,1/1/2004,,STERLING BANK,-2.35
83164HMJ6,SBA 506661,35035324.86,8,0.032918869,3.0671,1/1/2004,,UNION PLANTERS NATIONAL BANK,0
83164HMR8,SBA 506668,30021658.08,5.38,0.025156973,1.9657,1/1/2004,,STERLING BANK,-2.62
83164HK90,SBA 506620,6788139.02,8.05,0.042402138,3.0207,12/1/2003,,"ZB, NATIONAL ASSOCIATION",0.05
83164HKQ2,SBA 506603,10061605.83,8.04,0.034264768,3.0205,12/1/2003,,UNION PLANTERS NATIONAL BANK,0.04
83164HL32,SBA 506646,9759568.69,8,0.012491215,3.0674,12/1/2003,,UNION PLANTERS NATIONAL BANK,0
83164HLX6,SBA 506642,15127095.27,8,0.022269553,3.0671,12/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",0
83164HK33,SBA 506614,10379224.95,7.875,0.029011274,2.9686,12/1/2003,,UNION PLANTERS NATIONAL BANK,-0.125
83164HMB3,SBA 506654,29237363.68,7.87,0.009210104,1.1376,12/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",-0.13
83164HKS8,SBA 506605,13093061.8,8,0.016188235,3.0671,12/1/2003,,UNION PLANTERS NATIONAL BANK,0
83164HKX7,SBA 506610,10065929.47,7.875,0.038620308,3.0165,12/1/2003,,UNION PLANTERS NATIONAL BANK,-0.125
83164HLJ7,SBA 506629,16926238.84,7.95,0.016516583,3.0659,12/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",-0.05
83164HK82,SBA 506619,16365258.68,5.38,0.029461416,2.2321,12/1/2003,,STERLING BANK,-2.62
83164HKD1,SBA 506592,7866253.73,7.625,0.040468397,3.0578,11/1/2003,,COASTAL SECURITIES,-0.375
83164HKN9,SBA 506601,22195626.48,8.125,0.017967459,3.0223,11/1/2003,,COASTAL SECURITIES,0.125
83164HJY7,SBA 506579,23144417.89,5.3,0.010962911,2.9541,11/1/2003,,SIGNATURE BANK,-2.7
83164HKH2,SBA 506596,23554927.36,8.03,0.020754845,3.02,11/1/2003,,COASTAL SECURITIES,0.03
83164HKB5,SBA 506590,21182435.04,5.38,0.013208745,2.9102,11/1/2003,,STERLING BANK,-2.62
83164HH78,SBA 506554,9930535.59,8,0.043456767,2.9238,10/1/2003,,UNION PLANTERS NATIONAL BANK,0
83164HHR4,SBA 506540,5712670.26,8.05,0.034204943,2.9727,10/1/2003,,"ZB, NATIONAL ASSOCIATION",0.05
83164HHX1,SBA 506546,10077766.84,8.04,0.03158747,2.9724,10/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",0.04
83164HJE1,SBA 506561,5147531.18,7.375,0.051572607,2.9569,10/1/2003,,COASTAL SECURITIES,-0.625
83164HHS2,SBA 506541,5891320.37,7.625,0.010254873,0.6628,10/1/2003,,"ZB, NATIONAL ASSOCIATION",-0.375
83164HJF8,SBA 506562,10158738.31,8.105,0.0252655,2.9742,10/1/2003,,COASTAL SECURITIES,0.105
83164HJS0,SBA 506573,18749562.71,8.075,0.008795316,0.6916,10/1/2003,,STERLING BANK,0.075
83164HJW1,SBA 506577,16026646.68,5.38,0.023891152,2.956,10/1/2003,,STERLING BANK,-2.62
83164HHH6,SBA 506532,11853052.24,8.1,0.03456347,2.9261,9/1/2003,,COASTAL SECURITIES,0.1
83164HGN4,SBA 506505,18683946.43,5.3,0.000224373,2.8626,9/1/2003,,SIGNATURE BANK,-2.7
83164HGM6,SBA 506504,9346186.53,5.65,0.013491134,2.8249,9/1/2003,,SIGNATURE BANK,-2.35
83164HGT1,SBA 506510,7523399.92,5.3,0.005541527,2.9083,9/1/2003,,FIRST MATRIX INVESTMENT SERVIC,-2.7
83164HHP8,SBA 506538,10403944.05,5.35,0.001728795,2.7268,9/1/2003,,STERLING BANK,-2.65
83164HFG0,SBA 506467,7048120.54,7.875,0.044700416,2.8261,8/1/2003,,UNION PLANTERS NATIONAL BANK,-0.125
83164HE22,SBA 506453,10159047.24,8,0.057980726,2.9715,8/1/2003,,UNION PLANTERS NATIONAL BANK,0
83164HF39,SBA 506486,34594468.13,8.125,0.008138843,0.9869,8/1/2003,,COASTAL SECURITIES,0.125
83164HFC9,SBA 506463,19912771.42,5.3,0.002923413,2.7713,7/1/2003,,SIGNATURE BANK,-2.7
83164HEJ5,SBA 506437,15444103.86,5.35,0.013268159,2.7271,7/1/2003,,STERLING BANK,-2.65
83164HE63,SBA 506457,18867380.42,8.05,0.018317964,2.8774,7/1/2003,,FIRST MATRIX INVESTMENT SERVIC,0.05
83164HCZ1,SBA 506388,10131829.77,6.125,0.032720764,2.3782,6/1/2003,,SIGNATURE BANK,-1.875
83164HC99,SBA 506396,5086561.26,5.375,0.021678774,2.6818,6/1/2003,,UNION PLANTERS NATIONAL BANK,-2.625
83164HDM9,SBA 506408,10089791.69,5.65,0.006662302,2.6482,6/1/2003,,STERLING BANK,-2.35
83164HCW8,SBA 506385,4676538.07,7.375,0.06483238,2.4887,6/1/2003,,FIRST MATRIX INVESTMENT SERVIC,-0.625
83164HDU1,SBA 506415,7122181.07,7.125,0.028627057,2.7634,6/1/2003,,STERLING BANK,-0.875
83164HDJ6,SBA 506405,11296597.74,7.875,0.02184019,2.5906,6/1/2003,,COASTAL SECURITIES,-0.125
83164HC40,SBA 506391,12526195.98,6.875,0.030760625,2.6653,6/1/2003,,"ZB, NATIONAL ASSOCIATION",-1.125
83164HDA5,SBA 506397,6555302.4,8.125,0.006626703,2.784,6/1/2003,,"ZB, NATIONAL ASSOCIATION",0.125
83164HCE8,SBA 506369,6965594.76,8.245,0.007218659,2.6918,5/1/2003,,FIRST MATRIX INVESTMENT SERVIC,0.245
83164HCH1,SBA 506372,16458756.52,8.125,0.006706293,2.7366,5/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",0.125
83164HCR9,SBA 506380,5779733.81,8.125,0.010344983,2.7368,5/1/2003,,"ZB, NATIONAL ASSOCIATION",0.125
83164HB33,SBA 506358,6528198.74,8.5,0.0034793,0.2365,5/1/2003,,UNION PLANTERS NATIONAL BANK,0.5
83164HBV1,SBA 506352,22025242.88,8.27,0.026963921,2.7395,5/1/2003,,UNION PLANTERS NATIONAL BANK,0.27
83164HCJ7,SBA 506373,25585950.02,8.25,0.018566641,2.7391,5/1/2003,,FIRST MATRIX INVESTMENT SERVIC,0.25
83164HBY5,SBA 506355,19988877.6,5.3,0.012408751,2.5328,5/1/2003,,SIGNATURE BANK,-2.7
83164HB41,SBA 506359,8995360.6,7.625,0.061460881,2.7267,5/1/2003,,UNION PLANTERS NATIONAL BANK,-0.375
83164HB74,SBA 506362,10609456.74,8.125,0.047404915,2.3806,5/1/2003,,COASTAL SECURITIES,0.125
83164HCV0,SBA 506384,9096177.38,7.125,0.003633456,2.7167,5/1/2003,,STERLING BANK,-0.875
83164HAH3,SBA 506308,9586479.4,8.275,0.009842857,2.6449,4/1/2003,,UNION PLANTERS NATIONAL BANK,0.275
83164HAC4,SBA 506303,25284005.16,8.125,0.010099679,2.6421,4/1/2003,,COASTAL SECURITIES,0.125
83164HAR1,SBA 506316,7322398.89,7.875,0.02458391,2.6377,4/1/2003,,UNION PLANTERS NATIONAL BANK,-0.125
83164HBK5,SBA 506342,13107496.39,8.25,0.011115236,2.6917,4/1/2003,,UNION PLANTERS NATIONAL BANK,0.25
83164HBL3,SBA 506343,19719774.02,5.3,0.006373639,2.5443,4/1/2003,,SIGNATURE BANK,-2.7
83164G6R8,SBA 506280,4609542.64,8.315,0.020532835,2.4576,3/1/2003,,FIRST MATRIX INVESTMENT SERVIC,0.315
83164G7M8,SBA 506300,2723156.49,7.875,0.04915629,1.3143,3/1/2003,,COASTAL SECURITIES,-0.125
83164G6P2,SBA 506278,4153305.5,7.625,0.02416738,2.5863,3/1/2003,,"ZB, NATIONAL ASSOCIATION",-0.375
83164G6F4,SBA 506270,10061665.85,7.125,0.01753658,2.6236,3/1/2003,,STERLING BANK,-0.875
83164G6H0,SBA 506272,4951872.27,6.375,0.022878716,2.518,3/1/2003,,SIGNATURE BANK,-1.625
83164G5R9,SBA 506256,15002638.73,5.75,0.007375877,2.5069,2/1/2003,,STERLING BANK,-2.25
83164G4L3,SBA 506227,10479481.52,7.625,0.009589595,2.4761,2/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",-0.375
83164G4P4,SBA 506230,5014077.77,5.45,0.0082454,2.502,2/1/2003,,BANK OF THE WEST,-2.55
83164G4W9,SBA 506237,14245537.14,5.3,0.003393358,2.4991,2/1/2003,,SIGNATURE BANK,-2.7
83164G6C1,SBA 506267,10029294.04,7.375,0.006152097,2.6749,2/1/2003,,STERLING BANK,-0.625
83164G5X6,SBA 506262,13436433.66,8.3,0.032569437,2.5982,2/1/2003,,COASTAL SECURITIES,0.3
83164G4Y5,SBA 506239,21558942.35,5.75,0.01389945,2.5524,2/1/2003,,SIGNATURE BANK,-2.25
83164G3E0,SBA 506197,15028227.04,5.3,0.016194192,2.454,1/1/2003,,SIGNATURE BANK,-2.7
83164G3M2,SBA 506204,3237762.06,7.375,0.03561325,1.5784,1/1/2003,,FIRST MATRIX INVESTMENT SERVIC,-0.625
83164G4G4,SBA 506223,9973237.89,8.125,0.02482813,1.556,1/1/2003,,UNION PLANTERS NATIONAL BANK,0.125
83164G3F7,SBA 506198,5922636.83,7.375,0.005779076,2.3961,1/1/2003,,"MORGAN KEEGAN & COMPANY, INC.",-0.625
83164G3S9,SBA 506209,15231256.49,5.75,0.020670896,2.5069,1/1/2003,,STERLING BANK,-2.25
83164G3A8,SBA 506193,22016484.73,7.375,0.021807441,1.6326,1/1/2003,,FIRST MATRIX INVESTMENT SERVIC,-0.625
83164G3H3,SBA 506200,4738994.47,7.625,0.01202601,2.3074,1/1/2003,,"ZB, NATIONAL ASSOCIATION",-0.375
83164GZ88,SBA 506167,3994410.09,6.125,0.04848603,2.4678,12/1/2002,,PENSON FINANCIAL SERVICES INC,-1.875
83164G2Z4,SBA 506192,31878753.75,8.25,0.025370801,2.2299,12/1/2002,,COASTAL SECURITIES,0.25
83164GZ70,SBA 506166,20413370.92,7.875,0.024190884,2.497,12/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",-0.125
83164GZQ8,SBA 506151,15353256.31,5.45,0.019002548,2.4113,12/1/2002,,STERLING BANK,-2.55
83164G2N1,SBA 506181,9963603.31,7.875,0.014512454,2.497,12/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-0.125
83164GZB1,SBA 506138,8559807.59,7.875,0.008199184,2.4503,11/1/2002,,UNION PLANTERS NATIONAL BANK,-0.125
83164GYS5,SBA 506121,21417012.71,8.125,0.011582147,2.5012,11/1/2002,,"ZB, NATIONAL ASSOCIATION",0.125
83164GYY2,SBA 506127,8298441.29,8.125,0.009893798,2.4076,11/1/2002,,SIGNATURE BANK,0.125
83164GYW6,SBA 506125,8711929.09,5.3,0.000417542,0.2307,11/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-2.7
83164GY22,SBA 506129,10459683.83,7.375,0.012203784,2.4423,11/1/2002,,STERLING BANK,-0.625
83164GY48,SBA 506131,7800366.24,8.375,0.055085753,2.4584,11/1/2002,,FIRST MATRIX INVESTMENT SERVIC,0.375
83164GY97,SBA 506136,15190635.59,6.375,0.02102804,2.4264,11/1/2002,,STERLING BANK,-1.625
83164GX64,SBA 506101,32773304.8,7.875,0.027668135,1.6432,10/1/2002,,COASTAL SECURITIES,-0.125
83164GXL1,SBA 506083,16196260.72,5.3,0.016487901,2.4089,10/1/2002,,SIGNATURE BANK,-2.7
83164GXS6,SBA 506089,33724665.34,8.375,0.026876932,2.4115,10/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",0.375
83164GWQ1,SBA 506055,15082641.6,5.48,0.015113491,2.3216,9/1/2002,,STERLING BANK,-2.52
83164GWF5,SBA 506046,10424356.35,7.875,0.019379245,2.3573,9/1/2002,,UNION PLANTERS NATIONAL BANK,-0.125
83164GV74,SBA 506038,8095405.92,8.375,0.005088873,2.3181,9/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",0.375
83164GV25,SBA 506033,10951950.43,5.3,0.001110807,2.3189,9/1/2002,,SIGNATURE BANK,-2.7
83164GWG3,SBA 506047,10070232.86,8.375,0.041526934,2.3647,9/1/2002,,UNION PLANTERS NATIONAL BANK,0.375
83164GVY5,SBA 506031,4527551.43,7.875,0.055839545,2.0722,9/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-0.125
83164GWE8,SBA 506045,10069968.61,7.875,0.015058434,2.3573,9/1/2002,,UNION PLANTERS NATIONAL BANK,-0.125
83164GWM0,SBA 506052,5200631.75,7.375,0.03490331,1.8017,9/1/2002,,STERLING BANK,-0.625
83164GVQ2,SBA 506023,10531477.41,5.3,0.015870764,2.2741,8/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-2.7
83164GU34,SBA 506002,15383904.71,5.3,0.02621021,1.491,8/1/2002,,SIGNATURE BANK,-2.7
83164GVL3,SBA 506019,10267143.54,8.625,0.039918635,2.3201,8/1/2002,,UNION PLANTERS NATIONAL BANK,0.625
83164GTE2,SBA 505949,4813448.16,8.825,0.007286866,2.1844,7/1/2002,,"ZB, NATIONAL ASSOCIATION",0.825
83164GUT7,SBA 505994,15342794.71,5.48,0.003259353,2.2766,7/1/2002,,STERLING BANK,-2.52
83164GTL6,SBA 505955,16241487.93,5.3,0.006792775,2.2292,7/1/2002,,SIGNATURE BANK,-2.7
83164GTN2,SBA 505957,15311613.15,8.75,0.011312991,2.23,7/1/2002,,UNION PLANTERS NATIONAL BANK,0.75
83164GUA8,SBA 505977,7986072.54,7.375,0.034515062,2.2578,7/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-0.625
83164GUL4,SBA 505987,8651622.33,8.125,0.012240808,2.2681,7/1/2002,,COASTAL SECURITIES,0.125
83164GTM4,SBA 505956,7020000.66,7.375,0.056084763,2.258,7/1/2002,,SIGNATURE BANK,-0.625
83164GSQ6,SBA 505927,6023209.57,7.875,0.05218367,2.1724,6/1/2002,,FIRST MATRIX INVESTMENT SERVIC,-0.125
83164GS94,SBA 505944,8164632.34,5.3,0.00477142,2.1398,6/1/2002,,COASTAL SECURITIES,-2.7
83164GRV6,SBA 505900,6828274.65,7.375,0.03029699,2.2119,6/1/2002,,"ZB, NATIONAL ASSOCIATION",-0.625
83164GS45,SBA 505939,5651517.99,8.375,0.023241333,2.1789,6/1/2002,,COASTAL SECURITIES,0.375
83164GTB8,SBA 505946,30285536.92,5.48,0.007577591,2.1868,6/1/2002,,STERLING BANK,-2.52
83164GR87,SBA 505911,7396642.55,7.875,0.037528545,2.1264,6/1/2002,,COASTAL SECURITIES,-0.125
83164GSS2,SBA 505929,6336050.73,8.375,0.014595295,2.2252,6/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",0.375
83164GQX3,SBA 505870,6651509.82,7.375,0.031464937,2.1661,5/1/2002,,COASTAL SECURITIES,-0.625
83164GRA2,SBA 505881,3694683.75,7.375,0.02893862,2.1205,5/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",-0.625
83164GQ47,SBA 505875,12461965.58,5.48,0.017614355,2.1421,5/1/2002,,STERLING BANK,-2.52
83164GQT2,SBA 505866,9478614.95,8.375,0.022426076,2.1787,5/1/2002,,"ZB, NATIONAL ASSOCIATION",0.375
83164GQ54,SBA 505876,3428596.45,8.125,0.02563039,2.1755,5/1/2002,,PENSON FINANCIAL SERVICES INC,0.125
83164GQS4,SBA 505865,7145398.79,7.625,0.024338213,2.1233,5/1/2002,,"ZB, NATIONAL ASSOCIATION",-0.375
83164GRL8,SBA 505891,5391987.68,8.875,0.030587425,2.185,5/1/2002,,FIRST MATRIX INVESTMENT SERVIC,0.875
83164GPU0,SBA 505835,11253162.65,8.375,0.034372984,2.0154,4/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",0.375
83164GP89,SBA 505847,8515486.8,7.875,0.084104784,2.0593,4/1/2002,,"MORGAN KEEGAN & COMPANY, INC.",-0.125
83164GPQ9,SBA 505831,8174725.77,7.375,0.018978549,1.9836,4/1/2002,,UNION PLANTERS NATIONAL BANK,-0.625
